course_id,name,lat,lon,region,address,holes,phone,homepage,source,aliases
osm-way-368180872,골프장,36.849625,127.206586,충남,충청남도 천안시 동남구 문암로,,,,osm-nominatim,
osm-way-389322763,골프존카운티 천안,36.803255,127.305208,충남,충청남도 천안시 동남구 매성3길,,,http://www.golfzoncounty.com/gcounty/info/main?cc_code=43,osm-nominatim,Golfzon County
osm-node-14132901725,골프충전소,36.345476,126.604318,충남,충청남도 보령시 작은오랏6길,,,,osm-nominatim,
osm-way-388343732,구룡대CC,36.316812,127.247314,충남,충청남도 계룡시 남선리 신도안2길,,,,osm-nominatim,
osm-way-816568812,남일밸리,36.767281,127.117685,충남,충청남도 아산시 휴대리 휴대길,,,,osm-nominatim,
osm-way-120410414,더힐컨트리클럽,36.27578,127.167934,충남,충청남도 논산시 어은리 선비로,,,,osm-nominatim,The Hill Country Club
osm-way-379036299,도고칸트리구락부,36.778876,126.890537,충남,충청남도 아산시 선창리 삼봉산길,,,https://www.dogocc.co.kr/,osm-nominatim,Dogo Country Club
osm-way-558442586,로얄힐스CC,36.722766,126.337823,충남,충청남도 태안군 반곡리 기업도시1길,,,,osm-nominatim,Royal Hills Country Club
osm-way-634957667,롯데스카이힐CC,36.302903,126.907505,충남,충청남도 부여군 합정리 백제문로,,,,osm-nominatim,
osm-way-643263272,롯데스카이힐CC,36.309996,126.91219,충남,충청남도 부여군 호암리 백제문로,,,,osm-nominatim,
osm-way-547145443,마론뉴데이CC,36.865912,127.25606,충남,충청남도 천안시 동남구 납안5길,,,,osm-nominatim,New Day Country Club
osm-node-4631755326,마스터골프클럽,36.769853,127.139326,충남,충청남도 천안시 동남구 배울1길,,,,osm-nominatim,
osm-way-389774082,백제컨트리클럽,36.343754,126.790969,충남,충청남도 부여군 은산면 충절로,,,https://www.baekjecc.com,osm-nominatim,Baekje Country Club
osm-way-646980680,보령베이스CC,36.330676,126.62042,충남,충청남도 보령시 창동리 으름내길,,,https://www.boryeongbase.co.kr/,osm-nominatim,Boryeong Base Country Club
osm-way-95469920,서산수컨트리클럽,36.989815,126.445406,충남,충청남도 서산시 화곡리 삼길포7로,,,,osm-nominatim,Winchest Country Club
osm-way-563375183,솔라고컨트리클럽,36.69352,126.322645,충남,충청남도 태안군 반곡리 기업도시로,,,,osm-nominatim,Solago Country Club
osm-way-590033754,송원골프랜드,36.482335,127.17196,충남,충청남도 공주시 청룡리 장척로,,,,osm-nominatim,
osm-way-391045338,스톤비치컨트리클럽,36.687613,126.157391,충남,충청남도 태안군 정죽리 근흥로,,,https://stonebeach-cc.com,osm-nominatim,Stone Beach Country Club
osm-node-14138518207,신협골프존,36.348208,126.605369,충남,충청남도 보령시 한내로,,,,osm-nominatim,
osm-way-1233233750,아리스타CC,36.083979,127.126824,충남,충청남도 논산시 소룡리 연무로,,,http://www.aristacc.co.kr/,osm-nominatim,Arista Country Club
osm-way-641786578,아산CC,36.843215,127.014968,충남,충청남도 아산시 삼거리 음봉로,,,,osm-nominatim,
osm-way-378528287,에딘버러컨트리클럽,36.153747,127.32571,충남,충청남도 금산군 행정리 청림동로,,,https://www.edinburgh.co.kr/,osm-nominatim,Edinburgh Country Club
osm-way-1056137199,에스앤골프리조트,36.283553,126.554925,충남,충청남도 보령시 양항리 개목수리섬길,,,,osm-nominatim,
osm-node-12392815563,예미지 실내골프장,36.782558,127.087255,충남,충청남도 아산시 세교리 한들물빛2로,,,,osm-nominatim,
osm-way-170608708,우정힐스CC,36.767224,127.224032,충남,충청남도 천안시 동남구 남부대로,,,https://whcc.kolon.co.kr/index.asp,osm-nominatim,Woojeong Hills Country Club
osm-way-389309257,천안상록CC,36.743051,127.281158,충남,충청남도 천안시 동남구 우각골길,,,https://www.sangnokresort.co.kr/main.do?skskType=cc&skskMenu=2_1,osm-nominatim,Cheonan Sangnok Country Club
osm-node-4631729508,청수골프랜드,36.781289,127.144982,충남,충청남도 천안시 동남구 광풍로,,,,osm-nominatim,
osm-way-633497271,파나시아골프클럽,36.886129,126.791487,충남,충청남도 당진시 금천리 원머리로,,,https://panaceagc.com,osm-nominatim,Panacea Golf Club
osm-way-641786577,파인허스트골프클럽,36.839953,127.045537,충남,충청남도 아산시 송촌리 세종평택로,,,http://pinehurst.co.kr/,osm-nominatim,Pinehurst Golf Club
osm-node-12392605981,프렌즈아카데미,36.782577,127.091444,충남,충청남도 아산시 매곡리 매곡한들1길,,,,osm-nominatim,
osm-way-617106042,프린세스GC,36.653666,127.113932,충남,충청남도 공주시 동남구 금북정맥,,,www.princessgc.co.kr,osm-nominatim,Princess Golf Club
osm-way-1213004518,감곡CC,37.129366,127.696916,충북,충청북도 음성군 문촌리 중부내륙고속도로,,,https://www.gamgokcc.com/,osm-nominatim,Gamgok Country Club
osm-way-514081203,골드나인CC,36.614663,127.618387,충북,충청북도 청주시 상당구 한남금북정맥,,,https://www.gold-9.co.kr/,osm-nominatim,Gold Nine Country Club
osm-node-12433326841,골프상담소,36.606748,127.417991,충북,충청북도 청주시 흥덕구 3순환로,,,,osm-nominatim,
osm-node-10875741653,골프장,36.721992,127.383497,충북,충청북도 청주시 청원구 꽃화산길,,,,osm-nominatim,
osm-node-10875768881,골프장,36.736932,127.427945,충북,충청북도 청주시 청원구 당진청주고속도로,,,,osm-nominatim,
osm-way-471702746,골프장,37.177591,128.19559,충북,충청북도 제천시 세명로,,,,osm-nominatim,
osm-way-378243177,골프존카운티 진천,36.816274,127.400943,충북,충청북도 진천군 계산리 송강로,,,https://www.golfzoncounty.com/gcounty/info/main?cc_code=32,osm-nominatim,Golfzon County Jincheon
osm-way-388594622,골프존카운티 화랑,36.821211,127.468845,충북,충청북도 진천군 은탄리 농다리로,,,,osm-nominatim,Golfzon County Hwarang
osm-way-388772671,그랜드CC,36.721176,127.379089,충북,충청북도 청주시 청원구 두릉유리로,,,https://www.grandgolf.co.kr/,osm-nominatim,Grand Country Club
osm-way-388129428,남성대체력단련장,36.15582,127.777257,충북,충청북도 영동군 영동읍 반곡동길,,,,osm-nominatim,
osm-way-378748953,대영베이스컨트리클럽,36.9461,127.833583,충북,충청북도 충주시 두정리 성종두담길,,,https://basecc.co.kr/Main/Main.aspx,osm-nominatim,Daeyoung Base Country Club
osm-way-378748955,대영힐스컨트리클럽,36.951717,127.853644,충북,충청북도 충주시 두정리 중부내륙고속도로,,,https://dyhills.basecc.co.kr:6443/Main/Main.aspx,osm-nominatim,Daeyoung Hills Country Club
osm-way-545288525,대호단양CC,37.087452,128.273921,충북,충청북도 단양군 고양리 단양로,,,www.daehocc.co.kr,osm-nominatim,Daeho Danyang Country Club
osm-way-379967883,동촌GC,37.055146,127.74381,충북,충청북도 충주시 문성리 감노로,,,,osm-nominatim,
osm-way-378723983,떼제베 골프장(TGV CC),36.666,127.32034,충북,충청북도 청주시 옥산면 심동로,,,,osm-nominatim,
osm-way-399702305,레인보우힐스CC,37.02577,127.644831,충북,충청북도 음성군 차평리 차생로,,,https://www.rainbowhills.co.kr,osm-nominatim,Rainbow Hills Country Club
osm-node-4634773388,로얄포레컨트리클럽,36.994811,127.677782,충북,충청북도 충주시 대화리 화치1길,,,,osm-nominatim,
osm-way-1229671121,모나크CC,37.007459,127.628192,충북,충청북도 음성군 육령리 음성로1340번길,,,https://monarchcc.co.kr,osm-nominatim,Monarch Country Club
osm-way-903227157,블랙스톤 벨포레CC,36.844919,127.583811,충북,충청북도 증평군 도안면 벨포레길,,,https://www.blackstonebelleforet.com,osm-nominatim,Blackstone Belle Foret
osm-way-378243002,세레니티CC,36.546944,127.388693,충북,충청북도 청주시 서원구 비룡1길,,,https://www.serenitycc.co.kr/,osm-nominatim,Serenity Country Club
osm-way-399702828,세일CC,37.026147,127.670816,충북,충청북도 충주시 모남리 평택제천고속도로,,,https://www.seilcc.co.kr,osm-nominatim,Seil Country Club
osm-node-4638994309,세일골프클럽,37.021167,127.675384,충북,충청북도 충주시 모남리 평택제천고속도로,,,,osm-nominatim,
osm-way-399718416,센테리움,37.028605,127.786534,충북,충청북도 충주시 신효리 중부내륙고속도로,,,,osm-nominatim,
osm-way-448498119,스카이21,36.674842,127.480464,충북,충청북도 청주시 청원구 사천로,,,,osm-nominatim,
osm-way-379966131,스타CC,37.083875,127.699669,충북,충청북도 충주시 둔터로,,,https://www.starcc.net,osm-nominatim,Star Country Club
osm-way-524687818,시그너스CC,37.175052,127.735338,충북,충청북도 충주시 강천리 앙암로,,,https://www.cygnuscc.com/,osm-nominatim,Cygnus Country Club
osm-way-388753113,썬밸리CC,37.040103,127.463416,충북,충청북도 음성군 일죽면 한남금북정맥,,,https://www.sunvalley.co.kr,osm-nominatim,Sunvalley Country Club
osm-way-378019386,아난티 중앙 골프클럽,36.937537,127.339046,충북,충청북도 진천군 금광면 금북정맥,,,https://joongang.ananti.kr/,osm-nominatim,Ananti Joongang Golf Club
osm-way-658618285,에버힐골프클럽,36.520114,127.451464,충북,충청북도 청주시 서원구 죽암도원로,,,http://everhillgc.com,osm-nominatim,Ever Hill Golf Club
osm-way-1304933682,에콜리안제천CC,37.172744,128.238648,충북,충청북도 제천시 도화리 송학주천로,,,,osm-nominatim,
osm-way-388760235,오창에딘버러컨트리클럽,36.733964,127.427039,충북,충청북도 청주시 청원구 당진청주고속도로,,,http://www.ochangedincc.com/,osm-nominatim,Ochang Edinburgh Country Club
osm-way-513380428,이븐데일CC,36.682834,127.603529,충북,충청북도 청주시 상당구 대신2길,,,http://www.evendale.co.kr/,osm-nominatim,EvenDale Golf&Resort
osm-way-1298240650,일라이트CC,36.154248,127.792757,충북,충청북도 영동군 회동리 난계로,,,https://illitegolfnresort.co.kr,osm-nominatim,Illite Golf & Resort
osm-way-1213004519,일레븐CC,37.091431,127.735668,충북,충청북도 충주시 용대리 하너미로,,,https://www.elevencc.co.kr/,osm-nominatim,Eleven Country Club
osm-way-378963440,임페리얼레이크CC,37.027242,127.869104,충북,충청북도 충주시 원포리 김생로,,,https://www.alldaygolf.co.kr,osm-nominatim,All'Day Imperial Lake Country Club
osm-way-690618087,젠스필드CC,37.039101,127.515618,충북,충청북도 음성군 용대리 덕호로,,,http://www.zensfield.com/,osm-nominatim,Zensfield Country Club
osm-way-377924549,중원GC,37.069145,127.992171,충북,충청북도 충주시 영덕리 인등로,,,https://www.joongwongolf.co.kr,osm-nominatim,Joongwon Golf Club
osm-way-616126833,진양밸리GC,37.029913,127.466604,충북,충청북도 음성군 대사리 금일로,,,http://www.chinyangvalley.co.kr/,osm-nominatim,Chinyang Valley Golf Course
osm-way-378020836,천룡CC,36.948411,127.38605,충북,충청북도 진천군 신계리 진안로,,,https://www.crcc.co.kr/,osm-nominatim,ChunRyong Country Club
osm-way-589692489,코스카CC,36.929972,127.621875,충북,충청북도 음성군 동음리 동음로,,,https://www.koscacc.kr,osm-nominatim,Kosca Country Club
osm-way-645357358,클럽디보은CC,36.510279,127.689969,충북,충청북도 보은군 중초리 중초길,,,,osm-nominatim,
osm-way-387941564,클럽디속리산,36.445924,127.787675,충북,충청북도 보은군 임한리 평각상장로,,,,osm-nominatim,
osm-way-399703511,킹스데일CC,37.019082,127.813918,충북,충청북도 충주시 중앙탑면 기업도시3로,,,,osm-nominatim,Kingsdale CC
osm-way-359363977,킹즈락CC,37.139695,128.184067,충북,충청북도 제천시 내토로7길,,043-640-9000,,osm-nominatim,King's rock CC
osm-way-1190943403,필그린GC,36.62261,127.643429,충북,충청북도 청주시 상당구 단재로,,,,osm-nominatim,
osm-way-388594939,히든밸리골프클럽,36.908494,127.308401,충북,충청북도 안성시 서운면 34,,,https://www.hiddenvalley.co.kr/,osm-nominatim,Hidden Valley Golf Club
